name: eb4124ef-f069-46ee-8628-d4093f51cba9 num_items: 4121
token, class_id, token_value, token_tf, token_df
сборка, @default_class, 0.00030251912539824843, 991.0, 391.0
переполнение_буфер, @default_class, 4.5789979594701435e-06, 15.0, 10.0
хотеть, @default_class, 0.0010647695744410157, 3488.0, 1592.0
замечание, @default_class, 4.4263644667807966e-05, 145.0, 111.0
дядя, @default_class, 4.884264399152016e-06, 16.0, 14.0
вектор, @default_class, 0.0001596543879713863, 523.0, 128.0
catch, @default_class, 3.7242516555124894e-05, 122.0, 57.0
аксиома, @default_class, 9.46326235862216e-06, 31.0, 18.0
указывать_путь, @default_class, 1.1905393876077142e-05, 39.0, 36.0
смещение, @default_class, 6.654809840256348e-05, 218.0, 106.0
приглашать, @default_class, 7.20429015927948e-05, 236.0, 190.0
перебор, @default_class, 4.4263644667807966e-05, 145.0, 77.0
выливаться, @default_class, 1.8621258277562447e-05, 61.0, 56.0
расстановка, @default_class, 1.495805918239057e-05, 49.0, 31.0
сорвать, @default_class, 7.326396371354349e-06, 24.0, 23.0
фраза, @default_class, 9.463261812925339e-05, 310.0, 186.0
обучать_нейросеть, @default_class, 3.6631981856771745e-06, 12.0, 10.0
ретранслятор, @default_class, 6.410597052308731e-06, 21.0, 11.0
воевать, @default_class, 6.410597052308731e-06, 21.0, 20.0
writing, @default_class, 1.6789657820481807e-05, 55.0, 27.0
трудовой, @default_class, 1.2515927664935589e-05, 41.0, 30.0
субъективный_оценка, @default_class, 5.8000637181976344e-06, 19.0, 14.0
видеокамера, @default_class, 2.2894988433108665e-05, 75.0, 37.0
require, @default_class, 5.922170385019854e-05, 194.0, 74.0
щелкать, @default_class, 7.021129931672476e-06, 23.0, 13.0
аппаратный_программный, @default_class, 1.2210660315759014e-05, 40.0, 27.0
оборачиваться, @default_class, 5.8000637181976344e-06, 19.0, 16.0
снести, @default_class, 3.3579317459953018e-06, 11.0, 11.0
действительность, @default_class, 2.991611836478114e-05, 98.0, 80.0
settings, @default_class, 5.372690793592483e-05, 176.0, 77.0
компактность, @default_class, 1.0073795237985905e-05, 33.0, 28.0
тематика, @default_class, 3.693725011544302e-05, 121.0, 100.0
фаза, @default_class, 5.494797369465232e-05, 180.0, 99.0
ежегодный_конференция, @default_class, 3.0526650789397536e-06, 10.0, 10.0
прогноз_погода, @default_class, 5.8000637181976344e-06, 19.0, 17.0
дача, @default_class, 1.0379061677667778e-05, 34.0, 27.0
вытекать, @default_class, 1.0989594557031523e-05, 36.0, 33.0
предстоять, @default_class, 3.7242516555124894e-05, 122.0, 108.0
прозрачный, @default_class, 5.6779572332743555e-05, 186.0, 125.0
прокомментировать_ситуация, @default_class, 3.6631981856771745e-06, 12.0, 12.0
linux_mac, @default_class, 3.3579317459953018e-06, 11.0, 10.0
агрегат, @default_class, 2.8389786166371778e-05, 93.0, 30.0
закономерный, @default_class, 7.326396371354349e-06, 24.0, 23.0
переписка, @default_class, 3.876884875353426e-05, 127.0, 95.0
испортить, @default_class, 1.9231791156926192e-05, 63.0, 56.0
политик, @default_class, 2.8389786166371778e-05, 93.0, 75.0
некуда, @default_class, 8.54746213008184e-06, 28.0, 27.0
www, @default_class, 9.768528252607211e-05, 320.0, 134.0
креативность, @default_class, 3.6631981856771745e-06, 12.0, 11.0
легко_масштабировать, @default_class, 3.3579317459953018e-06, 11.0, 10.0
активировать, @default_class, 5.372690793592483e-05, 176.0, 132.0
ray, @default_class, 5.494797278515762e-06, 18.0, 14.0
число, @default_class, 0.0009176311432383955, 3006.0, 1317.0
бесконечный_цикл, @default_class, 7.936929250718094e-06, 26.0, 23.0
нелинейность, @default_class, 8.242195690399967e-06, 27.0, 15.0
парадигма, @default_class, 2.2894988433108665e-05, 75.0, 57.0
впечатляющий_результат, @default_class, 3.0526650789397536e-06, 10.0, 10.0
отлично_справляться, @default_class, 5.189530838833889e-06, 17.0, 17.0
джозеф, @default_class, 5.189530838833889e-06, 17.0, 15.0
суждение, @default_class, 7.631662811036222e-06, 25.0, 20.0
обучение_ребенок, @default_class, 4.884264399152016e-06, 16.0, 15.0
объем_продажа, @default_class, 5.189530838833889e-06, 17.0, 13.0
производный, @default_class, 1.8315991837880574e-05, 60.0, 42.0
опираться, @default_class, 4.212677959003486e-05, 138.0, 118.0
стоимость, @default_class, 0.00029671905213035643, 972.0, 466.0
круг, @default_class, 7.54008287913166e-05, 247.0, 177.0
показывать_рисунок, @default_class, 1.4042259863344952e-05, 46.0, 23.0
sync, @default_class, 3.296878276159987e-05, 108.0, 45.0
экономика, @default_class, 5.189530929783359e-05, 170.0, 100.0
свертывать, @default_class, 9.768528798304033e-06, 32.0, 28.0
reactjs, @default_class, 7.631662811036222e-06, 25.0, 11.0
гост, @default_class, 2.8389786166371778e-05, 93.0, 36.0
телефонный_разговор, @default_class, 3.3579317459953018e-06, 11.0, 11.0
читабельность, @default_class, 6.7158634919906035e-06, 22.0, 20.0
хаб, @default_class, 1.80107253981987e-05, 59.0, 28.0
улучшение_качество, @default_class, 8.242195690399967e-06, 27.0, 23.0
mix, @default_class, 1.80107253981987e-05, 59.0, 16.0
сфера, @default_class, 0.00021765503333881497, 713.0, 451.0
тонкость, @default_class, 2.991611836478114e-05, 98.0, 89.0
collection, @default_class, 2.4726588890189305e-05, 81.0, 29.0
прирост_скорость, @default_class, 4.884264399152016e-06, 16.0, 15.0
items, @default_class, 4.3042578909080476e-05, 141.0, 49.0
спешить, @default_class, 2.625292108859867e-05, 86.0, 83.0
ультрабук, @default_class, 8.54746213008184e-06, 28.0, 12.0
restful_api, @default_class, 7.021129931672476e-06, 23.0, 10.0
вопрос, @default_class, 0.0009676948538981378, 3170.0, 1487.0
аналогия, @default_class, 4.914791134069674e-05, 161.0, 132.0
трубка, @default_class, 4.0905713831307366e-05, 134.0, 66.0
отражение, @default_class, 3.9379381632898e-05, 129.0, 78.0
фриланс, @default_class, 1.9231791156926192e-05, 63.0, 33.0
пост, @default_class, 0.00029427692061290145, 964.0, 482.0
поражаться, @default_class, 3.0526650789397536e-06, 10.0, 10.0
таки, @default_class, 0.0001269908680114895, 416.0, 292.0
июль, @default_class, 2.2894988433108665e-05, 75.0, 62.0
корпоративный_культура, @default_class, 1.1600127436395269e-05, 38.0, 25.0
восприниматься, @default_class, 2.6863453967962414e-05, 88.0, 76.0
прикладывать, @default_class, 3.663198367576115e-05, 120.0, 102.0
неблагоприятный, @default_class, 3.6631981856771745e-06, 12.0, 11.0
заблокировать, @default_class, 6.715863128192723e-05, 220.0, 132.0
склонять, @default_class, 3.3579317459953018e-06, 11.0, 10.0
защищенность, @default_class, 1.0989594557031523e-05, 36.0, 27.0
паразитный, @default_class, 1.0989594557031523e-05, 36.0, 17.0
круглосуточно, @default_class, 7.936929250718094e-06, 26.0, 20.0
реб_нком, @default_class, 3.968464625359047e-06, 13.0, 12.0
поп, @default_class, 4.5789979594701435e-06, 15.0, 15.0
uniform, @default_class, 5.494797278515762e-06, 18.0, 10.0
док_станция, @default_class, 6.7158634919906035e-06, 22.0, 11.0
bits, @default_class, 2.747398684732616e-05, 90.0, 34.0
майнинг, @default_class, 1.892652471724432e-05, 62.0, 16.0
загонять, @default_class, 4.27373106504092e-06, 14.0, 14.0
ближний, @default_class, 7.021129931672476e-06, 23.0, 21.0
мультиплеер, @default_class, 6.410597052308731e-06, 21.0, 13.0
кгц, @default_class, 2.625292108859867e-05, 86.0, 33.0
символ, @default_class, 0.0002582554880063981, 846.0, 284.0
равный_промежуток, @default_class, 4.27373106504092e-06, 14.0, 11.0
вызов, @default_class, 0.00033365629496984184, 1093.0, 425.0
анализ_данные, @default_class, 3.388458208064549e-05, 111.0, 70.0
реалия, @default_class, 1.5263325622072443e-05, 50.0, 46.0
десятилетний, @default_class, 6.410597052308731e-06, 21.0, 20.0
начало_век, @default_class, 7.631662811036222e-06, 25.0, 22.0
проигрыватель, @default_class, 1.4042259863344952e-05, 46.0, 27.0
деликатный, @default_class, 3.968464625359047e-06, 13.0, 13.0
ювелирный, @default_class, 3.968464625359047e-06, 13.0, 11.0
dac, @default_class, 7.936929250718094e-06, 26.0, 10.0
ядерный, @default_class, 3.571618435671553e-05, 117.0, 65.0
грунт, @default_class, 1.5263325622072443e-05, 50.0, 25.0
дорогостоящий, @default_class, 2.2894988433108665e-05, 75.0, 65.0
буквально, @default_class, 6.715863128192723e-05, 220.0, 195.0
inbox, @default_class, 4.5789979594701435e-06, 15.0, 12.0
привязывать, @default_class, 9.34115523705259e-05, 306.0, 211.0
возникновение, @default_class, 4.121098027098924e-05, 135.0, 118.0
камень, @default_class, 4.6400509745581076e-05, 152.0, 86.0
menu, @default_class, 2.4116054191836156e-05, 79.0, 29.0
max, @default_class, 0.00010989594738930464, 360.0, 127.0
socket_sock, @default_class, 5.189530838833889e-06, 17.0, 10.0
текстовый_файл, @default_class, 1.5263325622072443e-05, 50.0, 38.0
отвлекать_внимание, @default_class, 3.968464625359047e-06, 13.0, 11.0
максимизировать, @default_class, 4.27373106504092e-06, 14.0, 14.0
упрощать_жизнь, @default_class, 9.768528798304033e-06, 32.0, 31.0
system_out, @default_class, 2.8084519726689905e-05, 92.0, 11.0
ассемблерный_код, @default_class, 5.8000637181976344e-06, 19.0, 13.0
эпичный, @default_class, 6.105330157879507e-06, 20.0, 14.0
общаться, @default_class, 0.00010959067731164396, 359.0, 270.0
цепь, @default_class, 3.388458208064549e-05, 111.0, 63.0
import_org, @default_class, 2.13686562346993e-05, 70.0, 15.0
рекомендация, @default_class, 0.00013218040112406015, 433.0, 267.0
import, @default_class, 0.0001968969008885324, 645.0, 160.0
нанимать, @default_class, 5.3421641496242955e-05, 175.0, 118.0
pascal, @default_class, 1.587385850143619e-05, 52.0, 25.0
гораздо_мало, @default_class, 1.80107253981987e-05, 59.0, 56.0
откидываться, @default_class, 3.0526650789397536e-06, 10.0, 10.0
выгодно, @default_class, 2.9000319045735523e-05, 95.0, 83.0
присуждать, @default_class, 3.0526650789397536e-06, 10.0, 10.0
заданный_диапазон, @default_class, 4.5789979594701435e-06, 15.0, 12.0
прозрачно, @default_class, 1.3126460544299334e-05, 43.0, 42.0
html_css, @default_class, 1.6484391380799934e-05, 54.0, 35.0
сдвигаться, @default_class, 1.0073795237985905e-05, 33.0, 29.0
рассуждать, @default_class, 2.350552131247241e-05, 77.0, 73.0
публичный, @default_class, 8.45588292577304e-05, 277.0, 196.0
запястье, @default_class, 7.936929250718094e-06, 26.0, 18.0
уменьшать, @default_class, 0.0001102012101910077, 361.0, 274.0
обработчик_событие, @default_class, 1.2515927664935589e-05, 41.0, 24.0
оборудование, @default_class, 0.0003708988078869879, 1215.0, 487.0
регион, @default_class, 0.00016362285532522947, 536.0, 254.0
завершение, @default_class, 0.00011508548050187528, 377.0, 278.0
непростой, @default_class, 2.014759047597181e-05, 66.0, 64.0
начальник, @default_class, 2.3200254872790538e-05, 76.0, 48.0
фикс, @default_class, 1.4347526303026825e-05, 47.0, 35.0
поделать, @default_class, 4.27373106504092e-06, 14.0, 13.0
кодироваться, @default_class, 1.068432811734965e-05, 35.0, 24.0
оставаться, @default_class, 0.0006941760657355189, 2274.0, 1417.0
календарь, @default_class, 3.205298344255425e-05, 105.0, 59.0
соблюдение, @default_class, 2.3200254872790538e-05, 76.0, 67.0
послесловие, @default_class, 5.189530838833889e-06, 17.0, 17.0
аннотация, @default_class, 2.1673922674381174e-05, 71.0, 39.0
box, @default_class, 3.8463582313852385e-05, 126.0, 56.0
убогий, @default_class, 4.27373106504092e-06, 14.0, 12.0
первый_очередь, @default_class, 0.0001733913813950494, 568.0, 451.0
разбер, @default_class, 9.768528798304033e-06, 32.0, 28.0
свой_род, @default_class, 2.991611836478114e-05, 98.0, 82.0
датчик_движение, @default_class, 1.1294860996713396e-05, 37.0, 19.0
фотоаппарат, @default_class, 1.3431726983981207e-05, 44.0, 25.0
грамматический, @default_class, 3.0526650789397536e-06, 10.0, 10.0
доступ_интернет, @default_class, 1.892652471724432e-05, 62.0, 45.0
hewlett_packard, @default_class, 7.326396371354349e-06, 24.0, 20.0
оставаться_прежний, @default_class, 1.068432811734965e-05, 35.0, 32.0
преуспевать, @default_class, 9.46326235862216e-06, 31.0, 26.0
every, @default_class, 1.4652792742708698e-05, 48.0, 30.0
высокотемпературный, @default_class, 3.6631981856771745e-06, 12.0, 10.0
продвижение, @default_class, 6.441123696276918e-05, 211.0, 131.0
набор_признак, @default_class, 7.021129931672476e-06, 23.0, 12.0
полет, @default_class, 7.387450023088604e-05, 242.0, 82.0
грех, @default_class, 1.0073795237985905e-05, 33.0, 31.0
передовой, @default_class, 1.8621258277562447e-05, 61.0, 56.0
переустановить, @default_class, 3.3579317459953018e-06, 11.0, 10.0
вводить_понятие, @default_class, 5.189530838833889e-06, 17.0, 17.0
technologies, @default_class, 1.770545895851683e-05, 58.0, 44.0
пропадать, @default_class, 5.036897709942423e-05, 165.0, 142.0
назначение, @default_class, 7.99798290245235e-05, 262.0, 195.0
забава, @default_class, 4.884264399152016e-06, 16.0, 15.0
управленец, @default_class, 8.242195690399967e-06, 27.0, 21.0
доставка, @default_class, 0.000104706414276734, 343.0, 182.0
curl_http, @default_class, 5.494797278515762e-06, 18.0, 12.0
export, @default_class, 3.296878276159987e-05, 108.0, 52.0
течение_неделя, @default_class, 1.5568592061754316e-05, 51.0, 47.0
dba, @default_class, 5.8000637181976344e-06, 19.0, 15.0
reload, @default_class, 1.373699342366308e-05, 45.0, 21.0
ходить_слух, @default_class, 4.27373106504092e-06, 14.0, 13.0
microsoft_research, @default_class, 4.884264399152016e-06, 16.0, 10.0
превосходить, @default_class, 4.548471042653546e-05, 149.0, 130.0
чат, @default_class, 8.272722334368154e-05, 271.0, 132.0
уйма, @default_class, 6.105330157879507e-06, 20.0, 19.0
механический, @default_class, 4.548471042653546e-05, 149.0, 107.0
прием_передача, @default_class, 4.884264399152016e-06, 16.0, 12.0
start, @default_class, 0.00012058027641614899, 395.0, 180.0
адрес_электронный, @default_class, 2.0758123355335556e-05, 68.0, 37.0
переходить, @default_class, 0.0003977622836828232, 1303.0, 854.0
миньон, @default_class, 3.052665124414489e-05, 100.0, 12.0
увы, @default_class, 5.06742435391061e-05, 166.0, 122.0
определяться, @default_class, 0.00016484392108395696, 540.0, 392.0
облачный_платформа, @default_class, 1.6789657820481807e-05, 55.0, 39.0
перезагружать, @default_class, 2.4726588890189305e-05, 81.0, 59.0
partition, @default_class, 1.2515927664935589e-05, 41.0, 23.0
скриншот, @default_class, 9.890635556075722e-05, 324.0, 179.0
укладывать, @default_class, 6.105330157879507e-06, 20.0, 18.0
конкретно, @default_class, 6.288490112638101e-05, 206.0, 184.0
различимый, @default_class, 7.631662811036222e-06, 25.0, 20.0
диспетчер, @default_class, 1.80107253981987e-05, 59.0, 34.0
рубрика, @default_class, 1.1600127436395269e-05, 38.0, 23.0
пульт, @default_class, 1.7400190699845552e-05, 57.0, 40.0
дубль, @default_class, 7.326396371354349e-06, 24.0, 20.0
модем, @default_class, 3.113718412350863e-05, 102.0, 47.0
нажимать_кнопочка, @default_class, 3.3579317459953018e-06, 11.0, 10.0
веб_браузер, @default_class, 1.5263325622072443e-05, 50.0, 30.0
рассчитать, @default_class, 8.425355918006971e-05, 276.0, 229.0
бросок, @default_class, 1.5263325622072443e-05, 50.0, 17.0
пессимистичный, @default_class, 4.884264399152016e-06, 16.0, 13.0
заряжать, @default_class, 2.2589721993426792e-05, 74.0, 54.0
пересоздавать, @default_class, 4.884264399152016e-06, 16.0, 14.0
public_void, @default_class, 5.0979509978787974e-05, 167.0, 57.0
false, @default_class, 0.00020422329544089735, 669.0, 244.0
разряжаться, @default_class, 3.6631981856771745e-06, 12.0, 12.0
батарейка, @default_class, 4.243204602971673e-05, 139.0, 74.0
взрыв, @default_class, 3.541091791703366e-05, 116.0, 69.0
любительский, @default_class, 7.631662811036222e-06, 25.0, 21.0
параноик, @default_class, 6.105330157879507e-06, 20.0, 16.0
ласа_вегас, @default_class, 1.0379061677667778e-05, 34.0, 23.0
вспоминать, @default_class, 5.5558506574016064e-05, 182.0, 135.0
открытый_ключ, @default_class, 2.2589721993426792e-05, 74.0, 21.0
экономить, @default_class, 3.998991451226175e-05, 131.0, 112.0
производительный, @default_class, 2.8389786166371778e-05, 93.0, 77.0
orders, @default_class, 1.4042259863344952e-05, 46.0, 11.0
зазор, @default_class, 8.852729479258414e-06, 29.0, 16.0
наличие, @default_class, 0.0003098455199506134, 1015.0, 654.0
охрана, @default_class, 1.8315991837880574e-05, 60.0, 43.0
навещать_порядок, @default_class, 3.0526650789397536e-06, 10.0, 10.0
итого, @default_class, 4.823210838367231e-05, 158.0, 105.0
based, @default_class, 3.1442450563190505e-05, 103.0, 78.0
ага, @default_class, 1.9231791156926192e-05, 63.0, 48.0
полировка, @default_class, 4.884264399152016e-06, 16.0, 15.0
early, @default_class, 7.326396371354349e-06, 24.0, 19.0
return_res, @default_class, 7.631662811036222e-06, 25.0, 12.0
base, @default_class, 0.00011630654626060277, 381.0, 140.0
наш_блог, @default_class, 2.747398684732616e-05, 90.0, 82.0
деньги_купить, @default_class, 5.8000637181976344e-06, 19.0, 13.0
кратный, @default_class, 1.770545895851683e-05, 58.0, 44.0
фотограф, @default_class, 8.852729479258414e-06, 29.0, 25.0
вызов_функция, @default_class, 3.815831587417051e-05, 125.0, 79.0
кодовый_база, @default_class, 2.5947654648916796e-05, 85.0, 52.0
риска, @default_class, 3.6631981856771745e-06, 12.0, 11.0
послушать, @default_class, 2.014759047597181e-05, 66.0, 55.0
пожертвование, @default_class, 5.494797278515762e-06, 18.0, 12.0
карьерный, @default_class, 7.936929250718094e-06, 26.0, 18.0
байконур, @default_class, 4.5789979594701435e-06, 15.0, 13.0
soft, @default_class, 1.0379061677667778e-05, 34.0, 26.0
подробный_документация, @default_class, 4.27373106504092e-06, 14.0, 14.0
обосновываться, @default_class, 3.0526650789397536e-06, 10.0, 10.0
шоу, @default_class, 1.9537057596608065e-05, 64.0, 52.0
gps, @default_class, 4.670577618526295e-05, 153.0, 72.0
logic, @default_class, 1.2515927664935589e-05, 41.0, 26.0
where_name, @default_class, 1.0379061677667778e-05, 34.0, 14.0
vga, @default_class, 6.7158634919906035e-06, 22.0, 18.0
костюм, @default_class, 1.2515927664935589e-05, 41.0, 33.0
поломаться, @default_class, 3.968464625359047e-06, 13.0, 12.0
развеивать, @default_class, 6.105330157879507e-06, 20.0, 20.0
комментарий, @default_class, 0.0003544144274201244, 1161.0, 703.0
журнал, @default_class, 0.00011355914466548711, 372.0, 204.0
дайджест_прошлый, @default_class, 3.6631981856771745e-06, 12.0, 12.0
написать_пожалуйста, @default_class, 3.968464625359047e-06, 13.0, 13.0
заснуть, @default_class, 4.27373106504092e-06, 14.0, 13.0
игрушечный, @default_class, 9.157995918940287e-06, 30.0, 24.0
психический, @default_class, 1.4042259863344952e-05, 46.0, 21.0
мов, @default_class, 1.9231791156926192e-05, 63.0, 42.0
тарифный_план, @default_class, 1.6484391380799934e-05, 54.0, 28.0
продавать, @default_class, 0.00021032863878645003, 689.0, 352.0
pure, @default_class, 6.410597052308731e-06, 21.0, 15.0
новостной_лента, @default_class, 3.6631981856771745e-06, 12.0, 12.0
разочарование, @default_class, 1.4347526303026825e-05, 47.0, 43.0
персонал, @default_class, 4.6400509745581076e-05, 152.0, 110.0
выдвигаться, @default_class, 5.494797278515762e-06, 18.0, 16.0
алгебра, @default_class, 4.27373106504092e-06, 14.0, 13.0
внимательно_присматриваться, @default_class, 3.3579317459953018e-06, 11.0, 10.0
хабер, @default_class, 0.00010379061859566718, 340.0, 266.0
спорить, @default_class, 2.13686562346993e-05, 70.0, 67.0
latest, @default_class, 1.617912494111806e-05, 53.0, 32.0
оба, @default_class, 0.0002603923494461924, 853.0, 547.0
толпа, @default_class, 1.6789657820481807e-05, 55.0, 44.0
поддержка, @default_class, 0.0006471649976447225, 2120.0, 995.0
board, @default_class, 3.60214507963974e-05, 118.0, 35.0
front_end, @default_class, 1.6484391380799934e-05, 54.0, 37.0
virgin, @default_class, 3.6631981856771745e-06, 12.0, 11.0
patterns, @default_class, 5.8000637181976344e-06, 19.0, 13.0
предпочитать, @default_class, 9.738001972436905e-05, 319.0, 244.0
повествование, @default_class, 1.4652792742708698e-05, 48.0, 43.0
пусть, @default_class, 0.00014713846030645072, 482.0, 362.0
getvalue, @default_class, 1.5263325622072443e-05, 50.0, 16.0
dsp, @default_class, 6.7158634919906035e-06, 22.0, 13.0
asset, @default_class, 7.631662811036222e-06, 25.0, 16.0
разрывать, @default_class, 1.4347526303026825e-05, 47.0, 42.0
бывало, @default_class, 4.27373106504092e-06, 14.0, 14.0
media, @default_class, 4.3042578909080476e-05, 141.0, 71.0
целиком, @default_class, 8.21166904643178e-05, 269.0, 225.0
интерполяция, @default_class, 1.3126460544299334e-05, 43.0, 20.0
течение_сутки, @default_class, 4.884264399152016e-06, 16.0, 12.0
restart, @default_class, 1.6484391380799934e-05, 54.0, 29.0
копейка, @default_class, 1.617912494111806e-05, 53.0, 44.0
поисковый_выдача, @default_class, 1.1600127436395269e-05, 38.0, 23.0
практически, @default_class, 0.000259781809290871, 851.0, 629.0
geekt, @default_class, 4.884264399152016e-06, 16.0, 15.0
text, @default_class, 0.00025520281633362174, 836.0, 191.0
css_javascript, @default_class, 4.884264399152016e-06, 16.0, 15.0
интересный_материал, @default_class, 1.2515927664935589e-05, 41.0, 41.0
вспоминаться, @default_class, 7.631662811036222e-06, 25.0, 24.0
бесконечно, @default_class, 2.106338979501743e-05, 69.0, 65.0
практик, @default_class, 1.0073795237985905e-05, 33.0, 33.0
instagram, @default_class, 1.8315991837880574e-05, 60.0, 40.0
доминировать, @default_class, 1.6484391380799934e-05, 54.0, 41.0
офицер, @default_class, 4.5789979594701435e-06, 15.0, 10.0
илона_маск, @default_class, 1.3126460544299334e-05, 43.0, 27.0
силовой, @default_class, 2.0758123355335556e-05, 68.0, 30.0
стоять, @default_class, 0.0003626566322054714, 1188.0, 810.0
stream, @default_class, 4.029518095194362e-05, 132.0, 57.0
умножать, @default_class, 3.296878276159987e-05, 108.0, 65.0
толщина, @default_class, 4.365311178844422e-05, 143.0, 83.0
keys, @default_class, 3.998991451226175e-05, 131.0, 60.0
session, @default_class, 6.593756552319974e-05, 216.0, 74.0
представление, @default_class, 0.0002274235594086349, 745.0, 441.0
закрывать_глаз, @default_class, 5.494797278515762e-06, 18.0, 17.0
спаять, @default_class, 3.968464625359047e-06, 13.0, 13.0
паранойя, @default_class, 5.8000637181976344e-06, 19.0, 13.0
практический_применение, @default_class, 1.495805918239057e-05, 49.0, 47.0
пробегать, @default_class, 6.410597052308731e-06, 21.0, 19.0
заключаться, @default_class, 0.0001846862433012575, 605.0, 457.0
квантовый_компьютер, @default_class, 1.068432811734965e-05, 35.0, 11.0
google_maps, @default_class, 5.189530838833889e-06, 17.0, 13.0
колонка, @default_class, 0.00010653801291482523, 349.0, 120.0
вор, @default_class, 6.410597052308731e-06, 21.0, 12.0
types, @default_class, 3.113718412350863e-05, 102.0, 52.0
сок, @default_class, 6.7158634919906035e-06, 22.0, 18.0
отдыхать, @default_class, 3.2663516321917996e-05, 107.0, 80.0
федеральный, @default_class, 2.5031855329871178e-05, 82.0, 59.0
филиал, @default_class, 2.2894988433108665e-05, 75.0, 43.0
trim, @default_class, 1.4042259863344952e-05, 46.0, 21.0
zabbix, @default_class, 1.2821194104617462e-05, 42.0, 17.0
сделка, @default_class, 6.227436824701726e-05, 204.0, 107.0
раздача, @default_class, 1.0989594557031523e-05, 36.0, 29.0
платный, @default_class, 5.06742435391061e-05, 166.0, 125.0
ненадолго, @default_class, 6.105330157879507e-06, 20.0, 18.0
разработка_программный, @default_class, 2.13686562346993e-05, 70.0, 55.0
implements, @default_class, 1.4652792742708698e-05, 48.0, 30.0
text_html, @default_class, 9.768528798304033e-06, 32.0, 20.0
пойти_далеко, @default_class, 1.4042259863344952e-05, 46.0, 43.0
ssd_диск, @default_class, 1.4652792742708698e-05, 48.0, 24.0
умудряться, @default_class, 1.2821194104617462e-05, 42.0, 40.0
усердно, @default_class, 4.27373106504092e-06, 14.0, 12.0
подарить, @default_class, 2.5947654648916796e-05, 85.0, 75.0
декорация, @default_class, 7.936929250718094e-06, 26.0, 15.0
отчет, @default_class, 0.00019323370361234993, 633.0, 259.0
теряться, @default_class, 3.7547782994806767e-05, 123.0, 98.0
громкий, @default_class, 2.13686562346993e-05, 70.0, 60.0
aes, @default_class, 1.892652471724432e-05, 62.0, 28.0
мастер_класс, @default_class, 2.9000319045735523e-05, 95.0, 41.0
высказывать_свой, @default_class, 6.7158634919906035e-06, 22.0, 22.0
гений, @default_class, 9.157995918940287e-06, 30.0, 24.0
практический_опыт, @default_class, 6.105330157879507e-06, 20.0, 17.0
далеко_развивать, @default_class, 3.3579317459953018e-06, 11.0, 11.0
сообщество, @default_class, 0.00018895998073276132, 619.0, 339.0
micro_usb, @default_class, 7.021129931672476e-06, 23.0, 20.0
скорый_время, @default_class, 1.8315991837880574e-05, 60.0, 57.0
николаевич, @default_class, 3.3579317459953018e-06, 11.0, 10.0
следовательно, @default_class, 6.19691054453142e-05, 203.0, 170.0
некрасивый, @default_class, 5.8000637181976344e-06, 19.0, 18.0
вынести_отдельный, @default_class, 1.0989594557031523e-05, 36.0, 34.0
отец, @default_class, 3.388458208064549e-05, 111.0, 73.0
творец, @default_class, 4.5789979594701435e-06, 15.0, 12.0
жалко, @default_class, 1.0073795237985905e-05, 33.0, 31.0
местоположение, @default_class, 3.327404920128174e-05, 109.0, 92.0
немного, @default_class, 0.0004872053686995059, 1596.0, 1070.0
скрипт, @default_class, 0.00042950999340973794, 1407.0, 437.0
калькулятор, @default_class, 4.121098027098924e-05, 135.0, 58.0
автономность, @default_class, 9.46326235862216e-06, 31.0, 27.0
logout, @default_class, 7.936929250718094e-06, 26.0, 13.0
кстати, @default_class, 0.00029977172380313277, 982.0, 703.0
плечо, @default_class, 3.60214507963974e-05, 118.0, 96.0
любезно_предоставлять, @default_class, 4.884264399152016e-06, 16.0, 16.0
таможня, @default_class, 5.8000637181976344e-06, 19.0, 13.0
налоговый, @default_class, 2.4116054191836156e-05, 79.0, 45.0
хвост, @default_class, 1.7400190699845552e-05, 57.0, 41.0
владеть, @default_class, 3.449511496000923e-05, 113.0, 99.0
остальной_участник, @default_class, 4.5789979594701435e-06, 15.0, 13.0
iscsi, @default_class, 7.021129931672476e-06, 23.0, 11.0
свыше, @default_class, 2.0452856915653683e-05, 67.0, 48.0
контроллер, @default_class, 0.0002442132099531591, 800.0, 243.0
phone, @default_class, 1.617912494111806e-05, 53.0, 26.0
незначительный, @default_class, 2.869505260605365e-05, 94.0, 90.0
венец, @default_class, 3.0526650789397536e-06, 10.0, 10.0
шутка, @default_class, 4.0905713831307366e-05, 134.0, 116.0
карманный, @default_class, 9.46326235862216e-06, 31.0, 21.0
навигационный, @default_class, 1.770545895851683e-05, 58.0, 29.0
приватный_ключ, @default_class, 1.4652792742708698e-05, 48.0, 19.0
браузер_chrome, @default_class, 9.46326235862216e-06, 31.0, 28.0
фамилия, @default_class, 1.495805918239057e-05, 49.0, 37.0
консорциум, @default_class, 1.6789657820481807e-05, 55.0, 31.0
природа, @default_class, 8.700096077518538e-05, 285.0, 217.0
the_art, @default_class, 9.768528798304033e-06, 32.0, 12.0
решать_попробовать, @default_class, 1.5568592061754316e-05, 51.0, 49.0
onerror, @default_class, 4.27373106504092e-06, 14.0, 11.0
мессенджер, @default_class, 6.166383536765352e-05, 202.0, 97.0
подробность, @default_class, 8.242196054197848e-05, 270.0, 225.0
прозвучать, @default_class, 1.1294860996713396e-05, 37.0, 31.0
список_контакт, @default_class, 5.8000637181976344e-06, 19.0, 13.0
